769	1939
Sommets du graphe				
0	2.24196091094684	48.88915848431055	M1	La Défense
1	2.25058031542284	48.88667524055725	M1	Esplanade de la Défense
2	2.26115203818255	48.88409952405787	M1	Pont de Neuilly
3	2.27140830210605	48.88038961433907	M1	Les Sablons
4	2.28382409867454	48.87733796239763	M1	Porte Maillot
5	2.28861132566789	48.87554754961743	M1	Argentine
6	2.29513558197854	48.87383624624017	M1	Charles de Gaulle, Étoile
7	2.30083579258264	48.87229839117730	M1	George V
8	2.31030774747029	48.86869497075196	M1	Franklin D. Roosevelt
9	2.31429464801483	48.86735501550801	M1	Champs Élysées, Clémenceau
10	2.32336870235694	48.86606158123426	M1	Concorde
11	2.32862772054578	48.86451551284016	M1	Tuileries
12	2.33727534211972	48.86176647884987	M1	Palais Royal, Musée du Louvre
13	2.34028433188269	48.86001476108033	M1	Louvre, Rivoli
14	2.34755796679034	48.85769576933442	M1	Châtelet
15	2.35298898539150	48.85646453168805	M1	Hôtel de Ville
16	2.36056658884445	48.85478941677297	M1	Saint-Paul
17	2.36912121819801	48.85329257721078	M1	Bastille
18	2.37236312283299	48.84443347521947	M1	Gare de Lyon
19	2.38488472084595	48.84808660738926	M1	Reuilly Diderot
20	2.39619514737213	48.84810691323179	M1	Nation
21	2.40900048575220	48.84671182767008	M1	Porte de Vincennes
22	2.41725315780547	48.84630735065531	M1	Saint-Mandé
23	2.42027085514690	48.84573823933766	M1	Bérault
24	2.43411151898736	48.84468562904226	M1	Château de Vincennes
25	2.27656552064426	48.86964292506286	M2	Porte Dauphine
26	2.28361821491695	48.86915522621774	M2	Victor Hugo
27	2.29513558197854	48.87383624624017	M2	Charles de Gaulle, Étoile
28	2.29825702256365	48.87804670897762	M2	Ternes
29	2.30151020152667	48.87853590484301	M2	Courcelles
30	2.30762723354534	48.87980045629026	M2	Monceau
31	2.31364609035629	48.88166389993654	M2	Villiers
32	2.31958056462999	48.88184674837291	M2	Rome
33	2.32701084654419	48.88333822891763	M2	Place de Clichy
34	2.33235429825814	48.88349438209454	M2	Blanche
35	2.33669871993738	48.88202754161679	M2	Pigalle
36	2.34308562863907	48.88307688304280	M2	Anvers
37	2.34906908324258	48.88346287659491	M2	Barbès Rochechouart
38	2.35929869498602	48.88436191924824	M2	La Chapelle
39	2.36528764100580	48.88366615276713	M2	Stalingrad
40	2.37067959115344	48.88250363942436	M2	Jaurès
41	2.36964951767255	48.87780145949583	M2	Colonel Fabien
42	2.37608651883631	48.87173887965589	M2	Belleville
43	2.38013459937458	48.86856179623125	M2	Couronnes
44	2.38342099308319	48.86541880749631	M2	Ménilmontant
45	2.38820832437768	48.86230801057013	M2	Père Lachaise
46	2.38905880364209	48.85830321248623	M2	Philippe-Auguste
47	2.39284516220771	48.85661679734886	M2	Alexandre Dumas
48	2.39515874156419	48.85114584533176	M2	Avron
49	2.39619514737213	48.84810691323179	M2	Nation
50	2.27870064386347	48.89644215137118	M3	Pont de Levallois, Bécon
51	2.28415777846319	48.89126370143275	M3	Anatole France
52	2.28615250594678	48.88813679743003	M3	Louise Michel
53	2.29124012814136	48.88531748017200	M3	Porte de Champerret
54	2.29566623785242	48.88510790954948	M3	Péreire
55	2.30519226937713	48.88375904851498	M3	Wagram
56	2.31054860573886	48.88258364574237	M3	Malesherbes
57	2.31398454635724	48.88113839361348	M3	Villiers
58	2.32074175989680	48.87789299157650	M3	Europe
59	2.32666238950691	48.87557566705535	M3	Saint-Lazare
60	2.32698593240346	48.87354714357817	M3	Havre Caumartin
61	2.33134359422285	48.87142182828399	M3	Opéra
62	2.33558483554711	48.86855080991673	M3	Quatre Septembre
63	2.33957707335671	48.86833924524508	M3	Bourse
64	2.34839856254771	48.86711901513069	M3	Sentier
65	2.35226206020955	48.86575873974499	M3	Réaumur Sébastopol
66	2.35585713545855	48.86534052862417	M3	Arts et Métiers
67	2.36218229288341	48.86607028112864	M3	Temple
68	2.36418621343357	48.86668836913312	M3	République
69	2.37349456243831	48.86517522044446	M3	Parmentier
70	2.37834574775558	48.86421172379108	M3	Rue Saint-Maur
71	2.38820832437768	48.86230801057013	M3	Père Lachaise
72	2.39857229649955	48.86430345693478	M3	Gambetta
73	2.40685972377978	48.86394865949097	M3	Porte de Bagnolet
74	2.41586060213846	48.86468005884314	M3	Galliéni
75	2.39857229649955	48.86430345693478	M3bis	Gambetta
76	2.40022484887075	48.86725081331557	M3bis	Pelleport
77	2.40259873564409	48.87082033164668	M3bis	Saint-Fargeau
78	2.40532482391894	48.87598777386423	M3bis	Porte des Lilas
79	2.34479243836402	48.89761455889438	M4	Porte de Clignancourt
80	2.34701238444465	48.89481861516141	M4	Simplon
81	2.34887952686738	48.89126239732313	M4	Marcadet Poissonniers
82	2.35004223814204	48.88650628447458	M4	Château Rouge
83	2.34902991566124	48.88255426292251	M4	Barbès Rochechouart
84	2.35395756385893	48.88025406597930	M4	Gare du Nord
85	2.35933841673347	48.87797793770605	M4	Gare de l'Est
86	2.35610404867934	48.87193274270533	M4	Château d'Eau
87	2.35401380446303	48.86892905959531	M4	Strasbourg Saint-Denis
88	2.35226206020955	48.86575873974499	M4	Réaumur Sébastopol
89	2.34860185345235	48.86319623310566	M4	Étienne Marcel
90	2.34734026451248	48.86167257480727	M4	Les Halles
91	2.34755796679034	48.85769576933442	M4	Châtelet
92	2.34493242365005	48.85462469674005	M4	Cité
93	2.34443827701257	48.85292787786074	M4	Saint-Michel
94	2.33808047840835	48.85200052349320	M4	Odéon
95	2.33304625918553	48.85354980371230	M4	Saint-Germain-des-Prés
96	2.33034333992573	48.85109231957196	M4	Saint-Sulpice
97	2.32643298504941	48.84681893301929	M4	Saint-Placide
98	2.32177777159371	48.84238392951276	M4	Montparnasse Bienvenue
99	2.32925967001874	48.84206850118643	M4	Vavin
100	2.32957210976012	48.83911367779179	M4	Raspail
101	2.33256503524146	48.83452832598808	M4	Denfert Rochereau
102	2.32863348584702	48.83035535243805	M4	Mouton-Duvernet
103	2.32657054666669	48.82783263573393	M4	Alésia
104	2.32495318371230	48.82285845521643	M4	Porte d'Orléans
105	2.44875750250960	48.90593399911656	M5	Bobigny, Pablo Picasso
106	2.42461568470171	48.89463392824472	M5	Bobigny-Pantin, Raymond Queneau
107	2.41090516809129	48.89266316735811	M5	Église de Pantin
108	2.40254041272896	48.89115686409500	M5	Hoche
109	2.39172163292626	48.88864603659558	M5	Porte de Pantin
110	2.38528661559399	48.88632705858107	M5	Ourcq
111	2.37893929678620	48.88481504447866	M5	Laumière
112	2.37067959115344	48.88250363942436	M5	Jaurès
113	2.36528764100580	48.88366615276713	M5	Stalingrad
114	2.35395756385893	48.88025406597930	M5	Gare du Nord
115	2.35933841673347	48.87797793770605	M5	Gare de l'Est
116	2.35948787274241	48.87037253598854	M5	Jacques Bonsergent
117	2.36418621343357	48.86668836913312	M5	République
118	2.36883798895177	48.86314184011727	M5	Oberkampf
119	2.37097163554161	48.85950085436439	M5	Richard Lenoir
120	2.36981059420865	48.85713072745818	M5	Bréguet-Sabin
121	2.36912121819801	48.85329257721078	M5	Bastille
122	2.36385082338193	48.84594506037169	M5	Quai de la Rapée
123	2.36339767683366	48.84316975390937	M5	Gare d'Austerlitz
124	2.35957601114750	48.83776114400914	M5	Saint-Marcel
125	2.35713418802035	48.83546282296045	M5	Campo-Formio
126	2.35483734601507	48.83094027564379	M5	Place d'Italie
127	2.29513558197854	48.87383624624017	M6	Charles de Gaulle, Étoile
128	2.29254821498130	48.87121731994202	M6	Kléber
129	2.28910849725677	48.86656608441842	M6	Boissière
130	2.28674111397351	48.86228572058728	M6	Trocadéro
131	2.28545550501782	48.85666851182227	M6	Passy
132	2.28711112800839	48.85398711949046	M6	Bir-Hakeim
133	2.29120900107781	48.85144735917481	M6	Dupleix
134	2.29731296413139	48.84896941312028	M6	La Motte Picquet, Grenelle
135	2.30052593061624	48.84783949603812	M6	Cambronne
136	2.31036129306721	48.84561092681844	M6	Sèvres Lecourbe
137	2.31190020124801	48.84230138499920	M6	Pasteur
138	2.32177777159371	48.84238392951276	M6	Montparnasse Bienvenue
139	2.32391425486504	48.84057348645325	M6	Edgar Quinet
140	2.32957210976012	48.83911367779179	M6	Raspail
141	2.33256503524146	48.83452832598808	M6	Denfert Rochereau
142	2.33551198482621	48.83282202926139	M6	Saint-Jacques
143	2.34350292374757	48.83099220150263	M6	Glacière
144	2.35052178015033	48.82970476333696	M6	Corvisart
145	2.35483734601507	48.83094027564379	M6	Place d'Italie
146	2.36111397252893	48.83352274300037	M6	Nationale
147	2.36516059998028	48.83544277918863	M6	Chevaleret
148	2.37215501292161	48.83735162383930	M6	Quai de la Gare
149	2.38021095579899	48.83942628095309	M6	Bercy
150	2.38891283440896	48.83844517046503	M6	Dugommier
151	2.39365728286583	48.83894511045564	M6	Daumesnil
152	2.40044533587472	48.84114343042433	M6	Bel Air
153	2.40051025668854	48.84500760294851	M6	Picpus
154	2.39619514737213	48.84810691323179	M6	Nation
